Machine_ID,Machine_Type,Temperature,Vibration,RPM,Power_Consumption,Operating_Hours,Motor_Current,Bearing_Temperature,Noise_Level,Yarn_Tension,Failure,Timestamp
TM-1633,Air Jet Loom,70.9,1.95,1826.38,39.94,5861,104.06,61.93,69.19,392.71,0,2023-03-10 00:00:00
TM-1634,Air Jet Loom,95.68,4.3,1802.06,48.43,14908,145.85,91.22,88.13,466.58,1,2023-03-10 01:00:00
TM-1635,Rotor Spinning,114.4,4.42,1839.31,53.78,12554,126.83,91.73,84.56,381.99,1,2023-03-10 02:00:00
TM-1636,Air Jet Loom,72.62,2.45,1823.7,43.45,3481,111.54,65.14,71.03,385.27,0,2023-03-10 03:00:00
TM-1637,Rotor Spinning,96.68,3.87,1796.18,52.32,9220,129.0,100.49,92.16,351.72,1,2023-03-10 04:00:00
TM-1638,Air Jet Loom,76.98,2.71,1775.33,40.46,5353,106.55,65.68,66.62,361.36,0,2023-03-10 05:00:00
TM-1639,Air Jet Loom,94.34,4.87,1742.31,53.25,12151,128.81,106.73,86.76,411.45,1,2023-03-10 06:00:00
TM-1640,Air Jet Loom,98.81,6.19,1698.41,57.95,10984,124.3,90.52,85.99,425.16,1,2023-03-10 07:00:00
TM-1641,Ring Spinning,74.56,3.54,1776.48,37.55,1912,110.17,56.31,68.95,395.02,0,2023-03-10 08:00:00
TM-1642,Rotor Spinning,76.13,1.82,1776.06,43.02,2665,100.98,67.48,63.17,342.07,0,2023-03-10 09:00:00
TM-1643,Rotor Spinning,81.37,2.02,1769.5,38.4,3891,110.18,62.8,68.84,370.77,0,2023-03-10 10:00:00
TM-1644,Ring Spinning,70.93,2.2,1771.09,38.12,3389,116.17,63.44,69.85,382.45,0,2023-03-10 11:00:00
TM-1645,Spinning Frame,106.68,5.98,1766.41,54.26,12485,124.34,86.33,87.11,416.53,1,2023-03-10 12:00:00
TM-1646,Rotor Spinning,70.08,2.65,1798.88,37.72,6192,102.48,65.89,72.51,378.08,0,2023-03-10 13:00:00
TM-1647,Ring Spinning,67.63,2.82,1793.75,38.94,4344,104.5,70.43,73.7,397.97,0,2023-03-10 14:00:00
TM-1648,Ring Spinning,100.83,5.28,1645.47,50.81,12609,142.09,96.32,84.41,394.18,1,2023-03-10 15:00:00
TM-1649,Weaving Loom,74.72,2.77,1840.69,42.39,2497,109.32,65.37,69.25,363.05,0,2023-03-10 16:00:00
TM-1650,Weaving Loom,78.24,2.95,1792.73,37.53,1027,102.81,69.7,68.14,389.48,0,2023-03-10 17:00:00
TM-1651,Ring Spinning,74.83,2.36,1826.86,40.95,6724,103.41,70.58,69.4,382.39,0,2023-03-10 18:00:00
TM-1652,Spinning Frame,84.47,3.18,1781.81,42.79,1350,107.08,65.99,73.38,397.4,0,2023-03-10 19:00:00
TM-1653,Air Jet Loom,72.33,2.19,1836.17,33.19,4854,101.96,67.03,65.47,395.83,0,2023-03-10 20:00:00
TM-1654,Ring Spinning,96.96,5.54,1758.52,51.81,12036,117.79,73.83,84.06,436.33,1,2023-03-10 21:00:00
TM-1655,Air Jet Loom,66.57,2.12,1804.9,37.25,3202,102.55,68.39,70.74,391.07,0,2023-03-10 22:00:00
TM-1656,Air Jet Loom,98.15,4.32,1667.63,39.61,14184,134.34,99.71,85.97,376.11,1,2023-03-10 23:00:00
TM-1657,Rotor Spinning,95.49,4.19,1769.63,54.33,11948,142.75,84.09,76.43,427.15,1,2023-03-11 00:00:00
TM-1658,Spinning Frame,70.57,2.63,1821.02,35.51,3633,109.11,73.29,69.36,376.59,0,2023-03-11 01:00:00
TM-1659,Air Jet Loom,70.6,2.43,1816.03,39.93,6817,104.3,71.6,65.19,383.17,0,2023-03-11 02:00:00
TM-1660,Weaving Loom,73.16,3.06,1813.12,38.0,6141,102.68,62.65,71.35,372.13,0,2023-03-11 03:00:00
TM-1661,Weaving Loom,82.03,4.74,1729.97,43.63,14177,135.74,93.35,95.0,411.21,1,2023-03-11 04:00:00
TM-1662,Ring Spinning,72.32,2.63,1797.41,47.65,5501,103.74,61.49,69.9,370.24,0,2023-03-11 05:00:00
TM-1663,Spinning Frame,101.62,3.86,1853.4,50.97,11860,130.12,90.87,80.91,411.51,1,2023-03-11 06:00:00
TM-1664,Rotor Spinning,70.11,2.26,1818.53,32.7,2650,100.42,58.95,65.46,350.65,0,2023-03-11 07:00:00
TM-1665,Ring Spinning,77.36,2.73,1798.02,38.22,1010,105.6,63.35,69.92,393.12,0,2023-03-11 08:00:00
TM-1666,Air Jet Loom,71.01,2.88,1810.12,36.05,4624,104.46,66.58,70.22,386.3,0,2023-03-11 09:00:00
TM-1667,Rotor Spinning,72.98,3.1,1802.49,39.36,4683,108.56,59.14,76.42,380.22,0,2023-03-11 10:00:00
TM-1668,Air Jet Loom,95.39,3.83,1789.74,41.05,10918,121.81,71.73,86.46,444.94,1,2023-03-11 11:00:00
TM-1669,Ring Spinning,73.33,2.87,1816.5,35.49,3279,101.75,62.74,68.19,402.93,0,2023-03-11 12:00:00
TM-1670,Spinning Frame,97.59,6.82,1808.27,46.01,9617,143.11,90.12,79.01,460.69,1,2023-03-11 13:00:00
TM-1671,Air Jet Loom,103.48,4.26,1786.34,46.58,10504,114.99,94.5,86.25,405.8,1,2023-03-11 14:00:00
TM-1672,Rotor Spinning,64.26,3.0,1769.95,38.32,4313,100.27,64.14,70.09,389.09,0,2023-03-11 15:00:00
TM-1673,Rotor Spinning,98.77,5.23,1888.68,49.41,14714,109.58,90.02,86.08,424.66,1,2023-03-11 16:00:00
TM-1674,Air Jet Loom,80.88,2.06,1828.87,38.64,1767,101.31,64.35,68.54,374.02,0,2023-03-11 17:00:00
TM-1675,Air Jet Loom,97.3,3.07,1810.89,47.03,10556,135.65,89.41,93.2,446.36,1,2023-03-11 18:00:00
TM-1676,Rotor Spinning,74.46,1.81,1803.78,36.79,1157,101.83,58.58,65.26,380.64,0,2023-03-11 19:00:00
TM-1677,Rotor Spinning,71.96,2.11,1807.59,36.0,3765,106.73,60.34,73.63,391.98,0,2023-03-11 20:00:00
TM-1678,Air Jet Loom,77.09,3.24,1807.55,37.34,4263,102.99,67.45,67.64,398.66,0,2023-03-11 21:00:00
TM-1679,Rotor Spinning,97.37,4.59,1781.06,60.0,8730,115.3,90.34,94.63,447.67,1,2023-03-11 22:00:00
TM-1680,Rotor Spinning,77.19,1.73,1821.72,40.41,2009,99.57,69.4,69.15,389.19,0,2023-03-11 23:00:00
TM-1681,Spinning Frame,77.7,2.33,1821.61,41.73,6413,101.49,67.99,68.14,375.75,0,2023-03-12 00:00:00
TM-1682,Ring Spinning,67.91,2.46,1803.72,35.18,6563,97.84,66.14,73.79,403.16,0,2023-03-12 01:00:00
TM-1683,Air Jet Loom,73.28,2.32,1802.64,41.28,6622,105.91,65.16,65.77,386.72,0,2023-03-12 02:00:00
TM-1684,Rotor Spinning,76.69,2.7,1793.54,40.28,2511,114.79,67.45,64.04,392.49,0,2023-03-12 03:00:00
TM-1685,Weaving Loom,76.82,2.38,1805.54,36.39,4824,101.43,67.73,67.1,377.16,0,2023-03-12 04:00:00
TM-1686,Rotor Spinning,92.85,3.82,1641.05,52.03,14220,122.18,90.45,88.39,416.74,1,2023-03-12 05:00:00
TM-1687,Air Jet Loom,84.13,1.63,1776.92,39.38,5033,104.24,70.8,69.02,386.53,0,2023-03-12 06:00:00
TM-1688,Ring Spinning,70.93,2.62,1803.6,40.73,1771,107.01,68.25,69.88,398.78,0,2023-03-12 07:00:00
TM-1689,Spinning Frame,76.51,1.46,1779.65,41.13,3446,99.63,58.16,67.25,379.22,0,2023-03-12 08:00:00
TM-1690,Air Jet Loom,68.76,3.01,1823.35,39.44,5951,109.6,69.55,69.09,372.16,0,2023-03-12 09:00:00
TM-1691,Air Jet Loom,77.19,1.93,1789.1,36.24,5121,104.69,65.78,66.76,374.92,0,2023-03-12 10:00:00
TM-1692,Air Jet Loom,69.48,1.17,1824.75,43.47,5109,106.68,68.85,68.1,364.43,0,2023-03-12 11:00:00
TM-1693,Air Jet Loom,78.77,1.47,1807.93,36.9,3256,117.13,62.36,71.87,409.09,0,2023-03-12 12:00:00
TM-1694,Spinning Frame,92.12,4.26,1771.04,37.72,9292,136.82,92.53,82.43,378.31,1,2023-03-12 13:00:00
TM-1695,Weaving Loom,68.39,2.99,1802.41,38.64,2195,100.6,55.68,72.56,368.47,0,2023-03-12 14:00:00
TM-1696,Rotor Spinning,70.89,2.36,1788.79,38.38,4427,106.96,66.23,68.98,351.41,0,2023-03-12 15:00:00
TM-1697,Spinning Frame,72.89,2.46,1794.77,32.75,5732,101.66,60.43,61.01,373.93,0,2023-03-12 16:00:00
TM-1698,Weaving Loom,92.41,6.26,1825.56,57.67,10468,150.0,88.72,86.32,440.82,1,2023-03-12 17:00:00
TM-1699,Rotor Spinning,77.47,2.49,1762.52,44.59,5444,99.56,77.58,67.42,404.25,0,2023-03-12 18:00:00
TM-1700,Ring Spinning,66.06,2.72,1781.42,37.59,3899,106.24,64.94,64.41,394.32,0,2023-03-12 19:00:00
TM-1701,Spinning Frame,88.77,3.43,1824.25,48.61,10256,106.23,91.15,86.55,422.49,1,2023-03-12 20:00:00
TM-1702,Spinning Frame,74.25,1.22,1791.2,43.37,2724,111.13,61.07,68.18,391.37,0,2023-03-12 21:00:00
TM-1703,Weaving Loom,85.43,3.17,1836.54,39.03,2685,104.11,65.71,68.27,400.4,0,2023-03-12 22:00:00
TM-1704,Air Jet Loom,109.25,5.78,1682.54,43.25,11228,138.01,87.28,82.99,399.72,1,2023-03-12 23:00:00
TM-1705,Weaving Loom,81.67,1.69,1777.72,43.16,2627,106.0,60.77,68.36,377.25,0,2023-03-13 00:00:00
TM-1706,Rotor Spinning,81.07,2.89,1784.14,34.61,1693,100.98,73.27,69.24,343.37,0,2023-03-13 01:00:00
TM-1707,Weaving Loom,65.75,2.34,1810.42,39.21,1166,105.74,64.59,67.0,379.52,0,2023-03-13 02:00:00
TM-1708,Ring Spinning,80.33,2.07,1802.31,43.35,4860,110.81,73.04,72.39,380.44,0,2023-03-13 03:00:00
TM-1709,Air Jet Loom,74.61,1.99,1807.48,34.33,3515,100.38,64.64,67.5,379.06,0,2023-03-13 04:00:00
TM-1710,Spinning Frame,75.62,2.49,1816.84,40.2,4103,121.86,63.45,69.81,377.62,0,2023-03-13 05:00:00
TM-1711,Weaving Loom,73.79,2.64,1824.82,40.54,5457,89.23,67.49,69.06,356.68,0,2023-03-13 06:00:00
TM-1712,Weaving Loom,69.41,2.11,1822.28,36.23,2910,108.69,62.14,70.39,375.69,0,2023-03-13 07:00:00
TM-1713,Weaving Loom,80.96,2.58,1812.52,40.0,3529,104.81,69.64,72.94,365.14,0,2023-03-13 08:00:00
TM-1714,Spinning Frame,79.13,2.48,1777.12,35.92,1028,97.66,72.81,66.5,370.44,0,2023-03-13 09:00:00
TM-1715,Spinning Frame,75.43,2.87,1830.58,41.35,1343,104.39,61.71,72.84,405.6,0,2023-03-13 10:00:00
TM-1716,Weaving Loom,69.52,2.72,1803.42,34.33,6937,97.44,62.93,73.52,387.47,0,2023-03-13 11:00:00
TM-1717,Weaving Loom,81.93,3.22,1786.54,39.06,6103,99.17,74.38,68.74,355.18,0,2023-03-13 12:00:00
TM-1718,Weaving Loom,109.31,2.91,1624.72,52.69,14715,127.47,101.38,88.52,351.97,1,2023-03-13 13:00:00
TM-1719,Weaving Loom,68.46,1.6,1775.62,35.9,4669,106.99,59.01,66.08,342.6,0,2023-03-13 14:00:00
TM-1720,Air Jet Loom,74.95,2.39,1810.76,41.65,5978,105.02,49.65,69.85,388.27,0,2023-03-13 15:00:00
TM-1721,Ring Spinning,78.06,3.36,1797.84,36.81,4313,103.56,71.92,68.46,403.19,0,2023-03-13 16:00:00
TM-1722,Rotor Spinning,71.54,3.35,1807.3,32.76,2171,105.63,61.96,70.35,383.66,0,2023-03-13 17:00:00
TM-1723,Spinning Frame,105.58,2.7,1816.13,56.25,8118,134.78,92.86,92.26,371.95,1,2023-03-13 18:00:00
TM-1724,Rotor Spinning,90.06,5.2,1817.9,47.61,10581,121.19,80.69,84.32,451.38,1,2023-03-13 19:00:00
TM-1725,Spinning Frame,64.02,2.21,1799.26,37.88,3950,102.52,60.72,69.04,385.74,0,2023-03-13 20:00:00
TM-1726,Weaving Loom,74.17,2.2,1809.22,38.37,1054,107.71,76.63,66.57,368.33,0,2023-03-13 21:00:00
TM-1727,Weaving Loom,73.06,2.68,1816.39,37.85,1969,102.19,57.26,70.84,385.52,0,2023-03-13 22:00:00
TM-1728,Air Jet Loom,73.61,2.62,1791.67,38.66,4256,104.81,77.3,72.35,402.94,0,2023-03-13 23:00:00
TM-1729,Spinning Frame,73.49,2.83,1797.35,38.25,3003,96.08,55.19,68.04,373.99,0,2023-03-14 00:00:00
TM-1730,Ring Spinning,84.29,3.48,1729.75,54.19,12250,134.64,89.78,75.49,423.33,1,2023-03-14 01:00:00
TM-1731,Rotor Spinning,104.89,2.74,1713.24,49.33,10692,125.56,100.07,92.08,454.04,1,2023-03-14 02:00:00
TM-1732,Rotor Spinning,66.42,2.64,1793.91,37.55,4958,100.15,63.65,79.29,356.46,0,2023-03-14 03:00:00
TM-1733,Ring Spinning,73.72,1.61,1802.74,40.5,4458,104.46,55.25,71.85,398.34,0,2023-03-14 04:00:00
TM-1734,Rotor Spinning,93.35,5.02,1771.65,49.2,10069,140.33,81.49,83.45,456.06,1,2023-03-14 05:00:00
TM-1735,Air Jet Loom,69.64,2.91,1788.75,36.03,4150,98.21,62.22,68.58,359.9,0,2023-03-14 06:00:00
TM-1736,Rotor Spinning,73.29,2.42,1809.29,40.96,3685,98.05,53.98,69.9,389.24,0,2023-03-14 07:00:00
TM-1737,Air Jet Loom,71.56,3.04,1784.38,30.01,2840,108.2,73.48,67.46,365.03,0,2023-03-14 08:00:00
TM-1738,Rotor Spinning,81.1,2.16,1792.96,40.84,4948,105.25,57.15,68.93,381.88,0,2023-03-14 09:00:00
TM-1739,Rotor Spinning,101.6,4.79,1785.0,45.32,13014,131.07,100.22,88.25,409.6,1,2023-03-14 10:00:00
TM-1740,Air Jet Loom,76.36,2.62,1802.39,36.57,5100,100.71,63.74,71.76,386.62,0,2023-03-14 11:00:00
TM-1741,Spinning Frame,111.26,5.18,1728.03,55.84,9628,149.99,94.91,76.34,444.67,1,2023-03-14 12:00:00
TM-1742,Rotor Spinning,73.22,3.35,1816.47,36.69,4956,106.72,66.8,72.14,386.71,0,2023-03-14 13:00:00
TM-1743,Weaving Loom,76.26,2.78,1782.75,41.51,1066,100.4,68.27,68.58,391.3,0,2023-03-14 14:00:00
TM-1744,Rotor Spinning,71.27,2.38,1773.34,39.91,2978,100.61,74.64,67.29,384.6,0,2023-03-14 15:00:00
TM-1745,Air Jet Loom,81.65,2.36,1778.69,34.31,2693,110.23,74.44,76.02,397.02,0,2023-03-14 16:00:00
TM-1746,Rotor Spinning,70.98,1.59,1800.06,40.65,2939,114.43,61.47,69.66,373.0,0,2023-03-14 17:00:00
TM-1747,Ring Spinning,85.3,2.24,1796.29,34.66,5629,106.34,63.66,69.24,386.81,0,2023-03-14 18:00:00
TM-1748,Spinning Frame,86.49,4.32,1862.18,50.57,9808,135.81,97.15,95.0,389.83,1,2023-03-14 19:00:00
TM-1749,Spinning Frame,72.2,2.53,1799.57,40.5,1603,112.12,59.65,72.29,388.85,0,2023-03-14 20:00:00
TM-1750,Spinning Frame,63.64,1.71,1787.9,36.32,3217,107.21,58.72,68.22,385.82,0,2023-03-14 21:00:00
TM-1751,Weaving Loom,68.72,2.48,1747.47,37.51,1724,103.18,62.83,72.59,371.2,0,2023-03-14 22:00:00
TM-1752,Weaving Loom,86.67,3.69,1807.43,60.0,8435,128.38,101.29,85.83,455.05,1,2023-03-14 23:00:00
TM-1753,Weaving Loom,99.97,7.24,1692.77,49.51,10268,129.32,83.65,84.96,500.0,1,2023-03-15 00:00:00
TM-1754,Air Jet Loom,69.63,1.8,1775.16,34.49,5542,106.43,67.54,70.78,394.26,0,2023-03-15 01:00:00
TM-1755,Weaving Loom,79.99,2.18,1803.37,35.15,3511,108.43,61.45,71.09,376.2,0,2023-03-15 02:00:00
TM-1756,Ring Spinning,82.63,2.07,1803.73,34.74,1976,107.3,67.36,70.73,378.72,0,2023-03-15 03:00:00
TM-1757,Weaving Loom,74.6,2.62,1816.51,43.89,2171,105.31,65.75,76.19,376.9,0,2023-03-15 04:00:00
TM-1758,Air Jet Loom,77.85,2.01,1825.69,36.62,5734,111.0,67.57,67.42,361.29,0,2023-03-15 05:00:00
TM-1759,Weaving Loom,78.5,2.3,1790.53,42.66,4588,104.37,66.63,67.19,377.19,0,2023-03-15 06:00:00
TM-1760,Air Jet Loom,70.66,2.93,1780.36,37.14,5281,110.24,64.72,73.49,370.7,0,2023-03-15 07:00:00
TM-1761,Weaving Loom,70.17,2.45,1786.7,33.37,3322,102.54,62.94,76.11,400.3,0,2023-03-15 08:00:00
TM-1762,Spinning Frame,75.75,2.8,1829.15,40.06,5483,107.53,66.22,69.3,357.77,0,2023-03-15 09:00:00
TM-1763,Spinning Frame,77.56,3.03,1817.67,36.04,6867,96.96,59.1,74.77,373.28,0,2023-03-15 10:00:00
TM-1764,Rotor Spinning,70.13,3.5,1826.36,37.46,3405,104.76,70.99,65.52,392.47,0,2023-03-15 11:00:00
TM-1765,Rotor Spinning,95.23,4.83,1650.11,53.5,10108,116.37,93.8,81.19,465.39,1,2023-03-15 12:00:00
TM-1766,Weaving Loom,68.91,3.1,1771.47,36.56,2949,110.3,68.48,66.08,383.17,0,2023-03-15 13:00:00
TM-1767,Ring Spinning,77.88,2.91,1826.85,43.54,6252,103.89,62.57,69.6,343.95,0,2023-03-15 14:00:00
TM-1768,Air Jet Loom,75.09,1.77,1819.22,40.22,4108,95.07,71.48,69.65,396.15,0,2023-03-15 15:00:00
TM-1769,Ring Spinning,73.16,2.46,1802.56,36.15,6124,111.04,59.52,69.45,388.27,0,2023-03-15 16:00:00
TM-1770,Rotor Spinning,72.99,2.1,1797.59,34.94,2798,105.98,55.7,63.24,382.54,0,2023-03-15 17:00:00
TM-1771,Weaving Loom,78.35,1.93,1786.51,37.7,2609,103.31,67.64,66.35,369.83,0,2023-03-15 18:00:00
TM-1772,Ring Spinning,89.3,4.15,1776.64,47.82,10558,121.6,89.69,91.34,431.53,1,2023-03-15 19:00:00
TM-1773,Weaving Loom,95.88,4.67,1748.15,58.35,8244,125.32,67.57,78.32,384.91,1,2023-03-15 20:00:00
TM-1774,Ring Spinning,65.42,3.11,1815.94,36.68,3903,109.44,64.2,65.85,376.88,0,2023-03-15 21:00:00
TM-1775,Weaving Loom,76.84,2.64,1808.9,38.84,3393,104.18,68.41,72.97,393.55,0,2023-03-15 22:00:00
TM-1776,Air Jet Loom,69.88,2.54,1812.88,36.19,2615,109.45,65.53,69.59,376.62,0,2023-03-15 23:00:00
TM-1777,Weaving Loom,89.11,4.52,1714.02,43.33,14303,123.13,96.27,83.76,399.76,1,2023-03-16 00:00:00
TM-1778,Air Jet Loom,79.4,2.84,1803.16,35.51,4623,106.91,69.11,70.86,369.5,0,2023-03-16 01:00:00
TM-1779,Rotor Spinning,74.32,2.15,1790.47,36.0,5373,110.64,61.45,73.16,392.41,0,2023-03-16 02:00:00
TM-1780,Rotor Spinning,76.69,1.47,1833.41,35.83,2604,103.95,65.08,70.07,375.97,0,2023-03-16 03:00:00
TM-1781,Air Jet Loom,75.0,2.28,1785.72,41.17,3019,104.64,68.75,70.73,377.76,0,2023-03-16 04:00:00
TM-1782,Spinning Frame,91.8,3.78,1811.9,39.97,14671,139.58,81.32,82.06,396.55,1,2023-03-16 05:00:00
TM-1783,Spinning Frame,79.49,2.27,1797.88,40.68,6511,100.52,64.41,70.39,377.16,0,2023-03-16 06:00:00
TM-1784,Rotor Spinning,84.54,3.1,1786.27,38.2,1782,98.87,64.07,69.82,366.37,0,2023-03-16 07:00:00
TM-1785,Spinning Frame,85.56,1.89,1799.34,36.48,2201,107.43,60.64,74.46,388.43,0,2023-03-16 08:00:00
TM-1786,Spinning Frame,81.96,3.76,1803.79,36.17,3766,112.8,59.26,70.75,373.54,0,2023-03-16 09:00:00
TM-1787,Rotor Spinning,89.42,4.78,1841.28,50.71,12661,115.92,89.12,81.2,417.99,1,2023-03-16 10:00:00
TM-1788,Ring Spinning,90.84,3.43,1711.18,50.73,13193,115.82,93.56,86.82,380.03,1,2023-03-16 11:00:00
TM-1789,Rotor Spinning,85.37,3.44,1759.25,42.2,14678,113.96,98.84,88.93,493.89,1,2023-03-16 12:00:00
TM-1790,Weaving Loom,68.75,2.8,1764.17,35.09,1712,110.43,69.72,70.47,409.62,0,2023-03-16 13:00:00
TM-1791,Rotor Spinning,74.9,2.85,1799.22,34.94,3678,106.77,68.25,71.34,375.53,0,2023-03-16 14:00:00
TM-1792,Air Jet Loom,78.89,1.95,1783.06,38.88,5966,98.76,66.29,71.46,370.68,0,2023-03-16 15:00:00
TM-1793,Air Jet Loom,83.77,2.37,1791.34,40.36,5379,102.85,71.84,72.7,404.36,0,2023-03-16 16:00:00
TM-1794,Spinning Frame,90.25,4.1,1624.46,52.16,10371,128.95,79.91,76.17,423.57,1,2023-03-16 17:00:00
TM-1795,Ring Spinning,85.5,2.48,1803.2,39.79,6947,110.76,59.95,72.12,371.77,0,2023-03-16 18:00:00
TM-1796,Ring Spinning,66.59,2.86,1772.73,42.24,1552,107.7,62.89,66.78,360.93,0,2023-03-16 19:00:00
TM-1797,Spinning Frame,85.58,2.75,1773.69,35.08,4642,107.87,63.02,69.1,377.3,0,2023-03-16 20:00:00
TM-1798,Air Jet Loom,75.47,2.74,1776.3,39.42,4041,102.13,66.24,65.26,388.76,0,2023-03-16 21:00:00
TM-1799,Weaving Loom,79.78,1.99,1815.74,40.71,6668,99.68,64.03,71.46,378.12,0,2023-03-16 22:00:00
TM-1800,Rotor Spinning,104.68,4.13,1779.6,43.18,14148,134.53,91.85,80.52,392.01,1,2023-03-16 23:00:00
TM-1801,Air Jet Loom,73.86,2.35,1775.43,43.55,5683,113.66,65.59,69.16,371.62,0,2023-03-17 00:00:00
TM-1802,Weaving Loom,65.85,2.62,1789.91,39.29,2153,103.18,67.2,69.17,374.91,0,2023-03-17 01:00:00
TM-1803,Spinning Frame,90.53,3.2,1812.78,53.8,10727,145.09,92.74,88.76,454.16,1,2023-03-17 02:00:00
TM-1804,Rotor Spinning,101.29,5.18,1682.9,48.91,9255,136.17,91.91,75.17,437.74,1,2023-03-17 03:00:00
TM-1805,Weaving Loom,76.33,2.65,1788.27,35.29,3702,112.15,64.65,76.41,369.99,0,2023-03-17 04:00:00
TM-1806,Spinning Frame,80.75,1.77,1785.86,38.22,6722,107.09,60.7,65.51,355.65,0,2023-03-17 05:00:00
TM-1807,Ring Spinning,76.71,2.95,1791.33,32.42,2599,110.89,55.58,69.29,369.59,0,2023-03-17 06:00:00
TM-1808,Ring Spinning,72.83,2.57,1787.0,40.05,5259,104.67,62.68,68.78,407.32,0,2023-03-17 07:00:00
TM-1809,Air Jet Loom,82.18,4.75,1888.49,46.63,9320,132.45,85.24,85.35,388.01,1,2023-03-17 08:00:00
TM-1810,Air Jet Loom,81.19,2.83,1778.12,36.56,5984,103.22,52.61,69.58,381.18,0,2023-03-17 09:00:00
TM-1811,Air Jet Loom,72.08,2.3,1773.72,38.61,1988,106.65,65.78,71.97,365.84,0,2023-03-17 10:00:00
TM-1812,Rotor Spinning,76.66,2.09,1789.09,38.37,6813,97.82,62.01,69.79,377.38,0,2023-03-17 11:00:00
TM-1813,Rotor Spinning,78.96,2.73,1733.28,41.85,1900,108.42,64.87,74.66,368.08,0,2023-03-17 12:00:00
TM-1814,Weaving Loom,79.08,2.63,1808.32,34.73,1438,109.65,60.59,71.75,387.34,0,2023-03-17 13:00:00
TM-1815,Spinning Frame,83.67,2.24,1760.26,36.6,3076,103.19,63.1,70.58,369.54,0,2023-03-17 14:00:00
TM-1816,Ring Spinning,62.05,1.48,1784.89,37.09,2898,100.49,61.16,65.88,372.44,0,2023-03-17 15:00:00
TM-1817,Ring Spinning,71.34,2.6,1792.58,44.68,5242,111.29,66.52,68.14,385.9,0,2023-03-17 16:00:00
TM-1818,Spinning Frame,92.08,4.8,1771.99,40.12,8132,122.5,87.35,78.7,434.29,1,2023-03-17 17:00:00
TM-1819,Air Jet Loom,76.91,2.41,1763.2,42.99,6963,100.17,73.73,71.56,380.07,0,2023-03-17 18:00:00
TM-1820,Weaving Loom,77.39,1.84,1761.87,38.05,1068,106.92,60.61,66.04,377.64,0,2023-03-17 19:00:00
TM-1821,Spinning Frame,77.64,1.61,1811.8,42.49,3626,101.49,65.09,74.14,384.41,0,2023-03-17 20:00:00
TM-1822,Spinning Frame,76.59,1.99,1812.47,34.29,3926,105.88,69.38,69.73,364.2,0,2023-03-17 21:00:00
TM-1823,Weaving Loom,72.96,2.8,1823.29,38.72,5547,116.21,63.86,68.54,376.01,0,2023-03-17 22:00:00
TM-1824,Air Jet Loom,103.08,5.14,1833.8,47.23,8555,127.17,78.38,82.56,426.45,1,2023-03-17 23:00:00
TM-1825,Ring Spinning,78.41,2.09,1781.96,38.32,5352,108.54,74.92,72.59,357.79,0,2023-03-18 00:00:00
TM-1826,Weaving Loom,88.9,4.89,1789.73,45.1,11867,141.4,90.01,87.57,441.94,1,2023-03-18 01:00:00
TM-1827,Spinning Frame,75.88,3.15,1786.38,38.05,1434,113.27,67.49,71.96,398.07,0,2023-03-18 02:00:00
TM-1828,Spinning Frame,71.26,1.96,1762.88,41.28,2146,102.61,61.43,63.54,377.47,0,2023-03-18 03:00:00
TM-1829,Ring Spinning,76.43,3.16,1801.15,37.26,2541,93.11,63.32,73.02,380.48,0,2023-03-18 04:00:00
TM-1830,Ring Spinning,70.98,2.58,1803.17,41.53,5853,104.96,66.57,72.3,368.84,0,2023-03-18 05:00:00
TM-1831,Ring Spinning,71.48,2.94,1769.4,32.79,5061,104.79,58.93,72.84,379.23,0,2023-03-18 06:00:00
TM-1832,Spinning Frame,103.74,5.1,1837.93,39.8,14761,122.79,96.11,90.19,462.78,1,2023-03-18 07:00:00
TM-1833,Weaving Loom,71.38,2.43,1827.57,36.9,5710,100.12,65.34,70.11,379.58,0,2023-03-18 08:00:00
TM-1834,Rotor Spinning,109.09,3.66,1718.64,43.05,13229,112.1,76.39,88.13,471.69,1,2023-03-18 09:00:00
TM-1835,Spinning Frame,104.72,3.45,1704.7,52.24,10917,129.23,79.18,81.84,404.02,1,2023-03-18 10:00:00
TM-1836,Weaving Loom,73.38,2.75,1841.98,35.88,3797,104.23,66.89,70.26,355.68,0,2023-03-18 11:00:00
TM-1837,Rotor Spinning,75.39,2.29,1814.11,38.47,1524,106.33,67.6,73.01,393.8,0,2023-03-18 12:00:00
TM-1838,Spinning Frame,74.37,2.89,1805.73,43.41,2449,116.93,74.68,73.5,387.26,0,2023-03-18 13:00:00
TM-1839,Ring Spinning,78.91,5.43,1739.8,45.34,8256,133.96,85.96,82.24,477.49,1,2023-03-18 14:00:00
TM-1840,Ring Spinning,82.55,1.86,1817.84,45.8,4870,104.73,60.41,65.32,407.82,0,2023-03-18 15:00:00
TM-1841,Spinning Frame,75.78,2.45,1794.52,36.77,4798,117.8,73.12,68.25,388.44,0,2023-03-18 16:00:00
TM-1842,Air Jet Loom,82.11,1.68,1838.61,36.36,2953,104.82,66.73,68.59,392.32,0,2023-03-18 17:00:00
TM-1843,Air Jet Loom,99.89,3.37,1624.16,48.38,13560,121.62,85.35,77.9,363.8,1,2023-03-18 18:00:00
TM-1844,Air Jet Loom,81.43,1.9,1798.12,39.2,5322,108.93,56.27,69.59,384.17,0,2023-03-18 19:00:00
